year,coc_number,total_homeless,total_sheltered,total_unsheltered,total_population,house_price_index_2009,log_median_rent,utility_costs,percentage_owners_cost_burden_2016,percentage_renters_severe_cost_burden_2016,share_renters_2016,rental_vacancy_rate,high_housing_density,number_eviction,share_overcrowded_units_2016,city_or_urban,suburban,rate_unemployment,gini_coefficient_2016,poverty_rate,share_HUD_units,HUD_unit_occupancy_rate,share_built_before_1940,total_black,total_latino_hispanic,total_asian,total_pacific_islander,total_population_0_19,total_population_65_plus,total_female_population,net_migration,migration_4_year_change,proportion_one_person_households,share_under_18_with_single_parent,share_veteran_status,share_no_bachelors,medicare_reimbursements_per_enrollee,percentage_excessive_drinking,average_Jan_temperature,average_summer_temperature,total_Jan_precipitation,total_annual_precipitation
2010,NC-504,1070.0,934.0,136.0,478841,0.0,,,14.0241193771362,23.5342464447021,41.209098815918,,0,5700,2.40491676330566,1,0,10.6321210861206,48.5900001525879,16.5842094421387,4.62808465957642,97.0,,147038,30105,16202,219,130643,59179,250102,3305,,,,,,7.87883,,36.2799987792969,76.2600021362305,4.51999998092651,47.0299987792969
2011,NC-504,1024.0,900.0,124.0,489548,-4.21179617633946,1.78002417087555,13.6000003814697,14.0241193771362,23.5342464447021,41.209098815918,12.5618696212769,0,6831,2.40491676330566,1,0,11.0991630554199,48.5900001525879,17.4183120727539,4.65535974502563,95.0,5.2170615196228,158328,34951,19477,228,131860,60604,256589,2654,,31.0906772613525,34.3727340698242,10.6664199829102,65.0964508056641,7.63335,,35.7099990844727,79.0866622924805,1.13999998569489,43.6800003051758
2012,NC-504,990.0,835.0,155.0,495241,-7.21460229209829,,,14.0241193771362,23.5342464447021,41.209098815918,,0,6070,2.40491676330566,1,0,10.4522018432617,48.5900001525879,18.2939224243164,4.73184823989868,96.0,,161163,35857,20464,229,131675,62218,259891,3514,,,,,,7.94818,,42.0400009155273,78.4433364868164,1.94000005722046,41.8400001525879
2013,NC-504,949.0,781.0,168.0,500831,-9.32836799454512,1.78002417087555,13.6000003814697,14.0241193771362,23.5342464447021,41.209098815918,12.5618696212769,0,4666,2.40491676330566,1,0,9.54349327087402,48.5900001525879,17.5849742889404,4.66874742507935,98.0,5.2170615196228,164036,36793,21440,237,132019,65329,262774,3379,,31.0906772613525,34.3727340698242,10.6664199829102,65.0964508056641,8.00826,,43.0200004577637,76.3766632080078,4.84999990463257,39.5999984741211
2014,NC-504,897.0,798.0,99.0,506771,-8.26099499095224,,,14.0241193771362,23.5342464447021,41.209098815918,,0,4645,2.40491676330566,1,0,8.22519397735596,48.5900001525879,18.6533966064453,4.86025619506836,98.0,,167227,37703,22478,232,132731,68013,266321,3803,,,,,,7.81404,,33.5999984741211,75.1833343505859,3.8199999332428,48.9899978637695
2015,NC-504,665.0,551.0,114.0,512541,-7.15952899215861,1.86097455024719,14.6000003814697,14.0241193771362,23.5342464447021,41.209098815918,9.19983100891113,0,5723,2.40491676330566,1,0,6.55697584152222,48.5900001525879,16.7871437072754,4.62736797332764,94.0,5.44624900817871,170160,38837,23455,246,133677,70841,269673,3698,,30.1660537719727,34.1482582092285,8.3198356628418,64.0129699707031,8.04251,,38.2299995422363,75.0966644287109,2.3199999332428,37.0699996948242
2016,NC-504,721.0,637.0,84.0,517722,-5.80629933649786,,,14.0241193771362,23.5342464447021,41.209098815918,,0,5990,2.40491676330566,1,0,5.87360763549805,48.5900001525879,15.2172403335571,4.22450065612793,91.0,,173187,39806,24632,263,134523,73308,272240,3370,,,,,,8.30049,,37.1699981689453,77.2099990844727,1.76999998092651,50.3400001525879
2017,NC-504,573.0,469.0,104.0,521996,-2.08229524533844,1.86097455024719,14.6000003814697,14.0241193771362,23.5342464447021,41.209098815918,9.19983100891113,0,6589,2.40491676330566,1,0,5.23227691650391,48.5900001525879,17.6639289855957,4.03779602050781,99.0,5.44624900817871,175474,41131,25641,285,135026,75628,274385,2531,-0.189809054136276,30.1660537719727,34.1482582092285,8.3198356628418,64.0129699707031,8.43778,0.178116694092751,43.9199981689453,78.3633346557617,4.13000011444092,41.5900001525879
2010,NC-505,2841.0,2090.0,751.0,913311,0.0,,,13.7807636260986,22.3689250946045,43.0882301330566,,1,13872,2.39371871948242,1,0,10.587085723877,48.9899978637695,13.8843173980713,1.39695131778717,92.0,,264742,98374,36115,581,262162,79427,469004,11794,,,,,,7.99801,,37.4000015258789,77.2900009155273,4.8899998664856,46.9599990844727
2011,NC-505,2847.0,2532.0,315.0,923202,-8.23493171783551,1.97546899318695,13.6000003814697,13.7807636260986,22.3689250946045,43.0882301330566,8.01072597503662,1,13146,2.39371871948242,1,0,10.6650104522705,48.9899978637695,15.3200492858887,1.47208428382874,83.0,2.89426350593567,281013,112503,43055,504,258328,81960,476850,5340,,29.7054920196533,28.8674945831299,9.13420486450195,57.5849075317383,8.07297,,37.0400009155273,80.4599990844727,1.33000004291534,37.0299987792969
2012,NC-505,2567.0,2266.0,301.0,944943,-12.0833761166444,,,13.7807636260986,22.3689250946045,43.0882301330566,,1,13068,2.39371871948242,1,0,9.91739368438721,48.9899978637695,16.8420753479004,2.6028048992157,94.0,,289237,115738,46089,500,263053,85253,489040,13067,,,,,,7.97324,,44.5800018310547,79.5699996948242,2.4300000667572,42.9799995422363
2013,NC-505,2418.0,2135.0,283.0,968204,-13.9521511448814,1.97546899318695,13.6000003814697,13.7807636260986,22.3689250946045,43.0882301330566,8.01072597503662,1,11721,2.39371871948242,1,0,8.74688339233398,48.9899978637695,15.8075151443481,2.61542153358459,94.0,2.89426350593567,297676,119663,49104,531,266773,91025,502095,14358,,29.7054920196533,28.8674945831299,9.13420486450195,57.5849075317383,8.06413,,44.939998626709,77.4499969482422,4.23000001907349,36.5499992370605
2014,NC-505,2014.0,1850.0,164.0,991619,-9.67861176712188,,,13.7807636260986,22.3689250946045,43.0882301330566,,1,11820,2.39371871948242,1,0,7.51941299438477,48.9899978637695,15.1844606399536,2.74071574211121,93.0,,307466,123569,52378,538,270687,96489,514760,14830,,,,,,7.92921,,35.310001373291,76.1666641235352,2.96000003814697,50.7400016784668
2015,NC-505,2001.0,1821.0,180.0,1011315,-3.34941985830167,2.11866211891174,14.5,13.7807636260986,22.3689250946045,43.0882301330566,5.12903642654419,1,10914,2.39371871948242,1,0,5.99522686004639,48.9899978637695,14.9692239761353,2.51684617996216,90.0,2.78471350669861,314853,127255,55871,514,273442,102036,525696,11225,,30.1785907745361,28.5428848266602,7.07894802093506,55.0256385803223,8.33305,,39.7799987792969,76.4300003051758,2.63000011444092,46.7700004577637
2016,NC-505,1818.0,1631.0,187.0,1034442,2.34726357942294,,,13.7807636260986,22.3689250946045,43.0882301330566,,1,10230,2.39371871948242,1,0,5.35992288589478,48.9899978637695,14.0842113494873,2.49421644210815,92.0,,322908,132394,59126,523,277344,107280,537581,14331,,,,,,8.55987,,38.9700012207031,79.6999969482422,2.28999996185303,49.6699981689453
2017,NC-505,1476.0,1261.0,215.0,1057237,10.8594311530958,2.11866211891174,14.5,13.7807636260986,22.3689250946045,43.0882301330566,5.12903642654419,1,10019,2.39371871948242,1,0,4.73702716827393,48.9899978637695,12.0965309143066,2.13598442077637,91.0,2.78471350669861,330770,138129,62045,514,280995,112526,548997,13950,-0.163474798202515,30.1785907745361,28.5428848266602,7.07894802093506,55.0256385803223,8.59147,0.19555538892746,46.5800018310547,80.1733322143555,5.5,33.4799995422363
2010,NC-506,678.0,571.0,107.0,353942,0.0,,,16.365421295166,27.5548515319824,33.8610038757324,,0,2450,1.72959005832672,0,1,9.90622234344482,47.012825012207,15.5844745635986,2.20873522758484,88.2969131469727,,53275,15247,3299,191,80158,56878,182215,4708,,,,,,8.4497370391194,,40.5078201293945,78.9419784545898,3.62269139289856,53.3625564575195
2011,NC-506,483.0,392.0,91.0,363768,-8.87151567222047,1.91174387931824,15.3812971115112,16.365421295166,27.5548515319824,33.8610038757324,15.131121635437,0,2161,1.72959005832672,0,1,10.6783237457275,47.012825012207,17.0141410827637,2.11378002166748,90.7410125732422,4.19462728500366,51044,19553,3253,164,82657,59702,186112,4926,,28.8051452636719,28.0116806030273,14.3167629241943,69.4083862304688,8.45258209584131,,39.5032272338867,81.279167175293,2.17829442024231,51.6133880615234
2012,NC-506,469.0,316.0,153.0,369479,-14.7694721208442,,,16.365421295166,27.5548515319824,33.8610038757324,,0,1639,1.72959005832672,0,1,10.4969348907471,47.012825012207,17.1354808807373,2.16269850730896,87.9401321411133,,51350,19668,3431,183,83225,62500,189705,4904,,,,,,8.80856746069465,,48.9425048828125,81.1575775146484,1.84253120422363,41.165397644043
2013,NC-506,348.0,245.0,103.0,374980,-19.0882849864233,1.91174387931824,15.3812971115112,16.365421295166,27.5548515319824,33.8610038757324,15.131121635437,0,1415,1.72959005832672,0,1,9.56372833251953,47.012825012207,15.9864530563354,2.08502626419067,90.269889831543,4.19462728500366,51693,19892,3745,220,83439,66931,192791,4876,,28.8051452636719,28.0116806030273,14.3167629241943,69.4083862304688,8.73094710144541,,50.0724983215332,78.7470626831055,1.77651250362396,48.228946685791
2014,NC-506,321.0,234.0,87.0,382869,-18.7823068602691,,,16.365421295166,27.5548515319824,33.8610038757324,,0,1684,1.72959005832672,0,1,8.34101581573486,47.012825012207,17.5900897979736,2.26376461982727,90.8695602416992,,52261,20447,3972,236,84281,71118,197222,7308,,,,,,8.81074051808843,,41.049388885498,77.9990844726563,2.46422386169434,52.0174102783203
2015,NC-506,390.0,269.0,121.0,390509,-15.9662306419964,1.9896000623703,16.4007835388184,16.365421295166,27.5548515319824,33.8610038757324,11.0512065887451,0,1958,1.72959005832672,0,1,6.61488771438599,47.012825012207,16.6060199737549,2.11774849891663,86.1840744018555,3.93045544624329,52595,20644,4093,238,84643,75406,201429,7064,,29.6784553527832,28.5711326599121,12.1774816513062,68.0308532714844,8.66070819059228,,44.5825843811035,78.0540390014648,5.32122659683228,56.6100044250488
2016,NC-506,389.0,261.0,128.0,399494,-12.5646810095002,,,16.365421295166,27.5548515319824,33.8610038757324,,0,1741,1.72959005832672,0,1,5.96088171005249,47.012825012207,15.705117225647,2.08910083770752,88.5951080322266,,52859,21383,4247,249,85441,79760,206410,8620,,,,,,8.84546226531563,,43.0264549255371,80.1580505371094,3.44809079170227,72.0488510131836
2017,NC-506,322.0,235.0,87.0,408484,-9.01569814340175,1.9896000623703,16.4007835388184,16.365421295166,27.5548515319824,33.8610038757324,11.0512065887451,0,1936,1.72959005832672,0,1,5.2460618019104,47.012825012207,15.5602169036865,2.02153563499451,85.2463455200195,3.93045544624329,52970,22230,4472,254,86063,84601,211590,9009,0.905135989189148,29.6784553527832,28.5711326599121,12.1774816513062,68.0308532714844,9.24385784980562,0.176413908600807,50.6003532409668,80.7981033325195,3.7052845954895,66.8205032348633
2010,NC-507,1180.0,1059.0,121.0,895975,0.0,,,12.1747541427612,21.4949645996094,36.5580253601074,,1,10657,2.53077745437622,1,0,8.25758075714111,44.6300010681152,9.95753288269043,2.1278657913208,96.0,,180513,76591,41951,550,260208,74627,456834,18670,,,,,,8.19676,,37.4700012207031,77.4499969482422,4.28000020980835,47.4200019836426
2011,NC-507,1150.0,998.0,152.0,906884,-3.95765061759516,1.99470031261444,13.3999996185303,12.1747541427612,21.4949645996094,36.5580253601074,8.75889110565186,1,7988,2.53077745437622,1,0,8.29336261749268,44.6300010681152,11.7613716125488,2.06773328781128,94.0,2.40442872047424,184915,88521,49640,308,261102,77670,465414,15016,,27.1230812072754,22.5685691833496,9.68203067779541,49.8093414306641,8.17769,,36.9700012207031,80.1900024414063,1.49000000953674,42.5900001525879
2012,NC-507,1116.0,928.0,188.0,929845,-6.71162087219561,,,12.1747541427612,21.4949645996094,36.5580253601074,,1,7001,2.53077745437622,1,0,7.85734939575195,44.6300010681152,11.3598499298096,2.03891921043396,98.0,,189923,91275,52512,314,266348,82094,477762,14589,,,,,,8.34502,,44.4000015258789,79.946662902832,2.32999992370605,41.9799995422363
2013,NC-507,1098.0,1002.0,96.0,952982,-8.21149483236704,1.99470031261444,13.3999996185303,12.1747541427612,21.4949645996094,36.5580253601074,8.75889110565186,1,5246,2.53077745437622,1,0,7.13120031356812,44.6300010681152,11.3438653945923,1.99165487289429,98.0,2.40442872047424,195541,93680,55584,345,270228,89019,489689,15205,,27.1230812072754,22.5685691833496,9.68203067779541,49.8093414306641,8.18663,,43.6599998474121,77.4433288574219,3.14000010490417,44.5400009155273
2014,NC-507,1170.0,1046.0,124.0,974938,-6.24527350642803,,,12.1747541427612,21.4949645996094,36.5580253601074,,1,4926,2.53077745437622,1,0,6.00370073318481,44.6300010681152,10.6314449310303,2.08108353614807,96.0,,200225,95901,59148,391,273244,95285,501257,14296,,,,,,8.05644,,36.0099983215332,76.2399978637695,2.92000007629395,50.4200019836426
2015,NC-507,904.0,756.0,148.0,998914,-1.13645912108227,2.14241647720337,13.6999998092651,12.1747541427612,21.4949645996094,36.5580253601074,5.35186910629272,1,4855,2.53077745437622,1,0,4.92229413986206,44.6300010681152,11.3058786392212,1.74341058731079,98.0,2.26757192611694,203853,98502,62948,401,277071,101436,513886,15996,,26.0075798034668,21.0514068603516,7.95684242248535,47.6106338500977,7.99681,,38.8800010681152,76.2966690063477,3.60999989509583,54.0299987792969
2016,NC-507,818.0,680.0,138.0,1023859,3.03335854129905,,,12.1747541427612,21.4949645996094,36.5580253601074,,1,4937,2.53077745437622,1,0,4.71173334121704,44.6300010681152,10.8705406188965,1.77628886699677,97.0,,207591,102222,67258,443,280952,107533,526383,17365,,,,,,8.20336,,38.6599998474121,78.3966674804688,2.4300000667572,55.8400001525879
2017,NC-507,884.0,696.0,188.0,1049143,9.72817410301656,2.14241647720337,13.6999998092651,12.1747541427612,21.4949645996094,36.5580253601074,5.35186910629272,1,4799,2.53077745437622,1,0,4.29383230209351,44.6300010681152,8.95978927612305,1.72713661193848,100.0,2.26757192611694,211153,106195,71991,440,285241,113827,539069,17717,0.0931937694549561,26.0075798034668,21.0514068603516,7.95684242248535,47.6106338500977,8.71257,0.200129359960556,45.5400009155273,79.25,3.52999997138977,52.1599998474121
2010,NC-509,324.0,206.0,118.0,383447,0.0,,,12.7103118896484,24.0967483520508,31.6008605957031,,0,1584,2.51979303359985,0,1,14.119571685791,45.9493980407715,15.5445213317871,2.84003901481628,97.6549453735352,,55651,21381,3693,109,101790,52006,196886,1956,,,,,,9.12062322026251,,36.0749969482422,76.2898712158203,5.28184223175049,51.9021644592285
2011,NC-509,378.0,131.0,247.0,382131,-5.9392325469492,1.59768581390381,17.9599761962891,12.7103118896484,24.0967483520508,31.6008605957031,8.59725475311279,0,1523,2.51979303359985,0,1,13.6509580612183,45.9493980407715,18.8364734649658,2.79041409492493,96.9730606079102,7.55228757858276,55628,20262,3702,77,100536,52580,196503,69,,25.6800212860107,29.849645614624,11.3510046005249,80.9795837402344,9.35333027854322,,36.0339622497559,79.5352935791016,1.72842311859131,38.9133758544922
2012,NC-509,611.0,129.0,482.0,382656,-9.2672740955187,,,12.7103118896484,24.0967483520508,31.6008605957031,,0,1760,2.51979303359985,0,1,11.8387756347656,45.9493980407715,16.727819442749,2.86269760131836,97.7137985229492,,55832,20554,3796,84,99198,53953,196892,-101,,,,,,9.05308010330427,,43.619327545166,78.1639022827148,2.43826127052307,46.2988243103027
2013,NC-509,384.0,274.0,110.0,383991,-11.5137048325723,1.59768581390381,17.9599761962891,12.7103118896484,24.0967483520508,31.6008605957031,8.59725475311279,0,1746,2.51979303359985,0,1,10.4142227172852,45.9493980407715,18.1624050140381,2.8917715549469,97.4584197998047,7.55228757858276,55989,21072,3955,93,98473,56688,197856,864,,25.6800212860107,29.849645614624,11.3510046005249,80.9795837402344,8.89303892028719,,44.515625,76.3647384643555,4.96754264831543,39.804859161377
2014,NC-509,423.0,232.0,191.0,385270,-10.6642626628383,,,12.7103118896484,24.0967483520508,31.6008605957031,,0,1799,2.51979303359985,0,1,8.94066619873047,45.9493980407715,18.0720024108887,2.96749567985535,97.2514419555664,,56263,21493,4184,87,97423,59016,198545,1124,,,,,,8.84528225574273,,34.5834465026855,75.4814300537109,3.10907793045044,57.0400123596191
2015,NC-509,281.0,244.0,37.0,387135,-8.77026322272336,1.67230045795441,17.854959487915,12.7103118896484,24.0967483520508,31.6008605957031,7.23306179046631,0,3136,2.51979303359985,0,1,6.79658508300781,45.9493980407715,17.4313869476318,2.86257600784302,99.4729614257813,7.04232168197632,56981,22038,4317,87,96861,60995,199400,1689,,26.7033748626709,30.308177947998,9.60974407196045,79.5660781860352,9.09427172999083,,39.0894012451172,75.5265274047852,2.73887324333191,47.7181358337402
2016,NC-509,328.0,243.0,85.0,390554,-5.72599597063233,,,12.7103118896484,24.0967483520508,31.6008605957031,,0,2963,2.51979303359985,0,1,5.97843551635742,45.9493980407715,16.8363399505615,2.84306526184082,96.0838012695313,,57998,22863,4509,88,97100,62825,201165,3212,,,,,,9.26921082093642,,38.0656547546387,78.7294235229492,2.64945197105408,50.8092651367188
2017,NC-509,249.0,171.0,78.0,395080,-2.447715067519,1.67230045795441,17.854959487915,12.7103118896484,24.0967483520508,31.6008605957031,7.23306179046631,0,2548,2.51979303359985,0,1,5.23141860961914,45.9493980407715,16.0309295654297,2.79957246780396,97.4418182373047,7.04232168197632,59478,23914,4764,99,97776,64672,203415,4519,0.918813705444336,26.7033748626709,30.308177947998,9.60974407196045,79.5660781860352,9.39317662799939,0.161249771714211,45.6492538452148,79.3904266357422,5.09236478805542,31.970272064209
2010,NC-511,1033.0,294.0,739.0,308311,0.0,,,15.878324508667,22.4126586914063,48.1246643066406,,0,4439,1.84042596817017,1,0,8.93323612213135,43.7700004577637,16.4061603546143,2.79133105278015,90.0,,104773,30061,6627,608,94777,29889,153657,-259,,,,,,8.40096,,39.1500015258789,78.8833312988281,4.46999979019165,42.75
2011,NC-511,1061.0,285.0,776.0,327214,-0.514617807550692,1.85473430156708,18.1000003814697,15.878324508667,22.4126586914063,48.1246643066406,8.27675724029541,0,4379,1.84042596817017,1,0,10.1215906143188,43.7700004577637,17.2666816711426,2.7585597038269,95.0,2.35551762580872,115484,31591,7216,1177,96630,30400,166001,-2085,,26.1858997344971,37.4164123535156,23.8768825531006,77.1242828369141,8.39025,,38.7000007629395,81.4233322143555,1.25,43.6500015258789
2012,NC-511,1606.0,306.0,1300.0,330877,-1.16676278780888,,,15.878324508667,22.4126586914063,48.1246643066406,,0,4800,1.84042596817017,1,0,10.5132112503052,43.7700004577637,18.1206321716309,2.71086072921753,95.0,,116387,33679,7499,1134,97100,31257,167932,13,,,,,,8.79676,,46.2700004577637,81.1399993896484,2.0699999332428,38.1100006103516
2013,NC-511,631.0,287.0,344.0,330224,-3.8063972317111,1.85473430156708,18.1000003814697,15.878324508667,22.4126586914063,48.1246643066406,8.27675724029541,0,4636,1.84042596817017,1,0,10.4914216995239,43.7700004577637,16.2262592315674,2.8249831199646,97.0,2.35551762580872,116934,34385,7979,1084,95466,32689,166835,-4162,,26.1858997344971,37.4164123535156,23.8768825531006,77.1242828369141,8.58543,,46.310001373291,78.3000030517578,1.9099999666214,44.0499992370605
2014,NC-511,653.0,268.0,385.0,333273,-5.33250521272348,,,15.878324508667,22.4126586914063,48.1246643066406,,0,3810,1.84042596817017,1,0,9.67613792419434,43.7700004577637,17.1084976196289,2.83610725402832,96.0,,117978,36033,8315,1083,94731,34015,167383,-76,,,,,,8.3615,,38.5299987792969,77.6600036621094,4.42000007629395,50.4199981689453
